,Susceptible,Exposed,Infected,Fatalities,Recovered
282,3331.4828251852064,254.12325573411167,501.07447944697947,1663.34971630101,4506.509336778886
283,3330.125096674996,251.83170276774402,496.6926071771222,1668.3385312902053,4510.410787678928
284,3329.2197923428284,249.57832319701873,492.3376639453472,1673.283658318797,4513.837989123488
285,3328.753285599125,247.36420877087016,488.01417743099455,1678.1853894746648,4516.798660499858
286,3328.7119511519854,245.19032690317448,483.72639493773255,1683.0440608724018,4519.300880550435
287,3329.082182789809,243.0575292115931,479.4782929765812,1687.8600496634192,4521.353054454218
288,3329.8504141952726,240.96655587043398,475.27358383283314,1692.6337714609942,4522.963884663854
289,3331.0031364569377,238.91804209285465,471.11572396538116,1697.365677653394,4524.142341195676
290,3332.5269138916874,236.9125258221438,467.0079204792379,1702.056252909053,4524.897634134874
291,3334.408398755731,234.9504549851466,462.95313731709507,1706.7060128263936,4525.239187826494
292,3336.634344761206,233.03219264050105,458.9541060113857,1711.3155014403596,4525.176613949047
293,3339.1916204796644,231.15802248818224,455.01333279129653,1715.8852890337666,4524.719687680276
294,3342.067219549536,229.32815549450154,451.13310799218993,1720.4159698773617,4523.878323712799
295,3345.2482733238107,227.54272959554658,447.3155195466832,1724.908160010636,4522.662552628706
296,3348.7220583419444,225.80182006858135,443.5624567035501,1729.3624953767721,4521.082501200346
297,3352.4760039274665,224.10544530600401,439.87561846741045,1733.7796299119298,4519.148372487944
298,3356.4977012599156,222.45356738626586,436.2565262038699,1738.1602335916411,4516.8704255434395
299,3360.774908819295,220.84609937907067,432.70652956535173,1742.5049907728633,4514.258958391457
300,3365.2955587314555,219.28290806533983,429.22681677260624,1746.814598463614,4511.324290411426
301,3370.0477617775396,217.76381776085032,425.818422876264,1751.0897647838501,4508.076746780885
302,3375.0198117545674,216.28861470170992,422.48223815140113,1755.3312074018397,4504.526642897402
303,3380.200188335072,214.85704962290004,419.2190144804939,1759.5396524460537,4500.684273644868
304,3385.577561715282,213.46884155237836,416.02937599950934,1763.7158327458126,4496.559896063397
305,3391.140794642228,212.12368063844755,412.91382615277433,1767.8604867030838,4492.1637185676755
306,3396.878944198774,210.8212307662137,409.87275406082676,1771.974357268724,4487.505891200935
307,3402.7812637254174,209.56113256802766,406.90644232025613,1776.0581907233702,4482.596494121521
308,3408.837204108477,208.34300594119398,404.0150747231017,1780.112735551575,4477.445527203147
309,3415.0364141058853,207.16645121253006,401.19874002253437,1784.1387419132802,4472.06290530735
310,3421.3687418467757,206.03105248804002,398.4574419418896,1788.1369601829126,4466.458444885748
311,3427.8242341789073,204.9363793296009,395.7911042209908,1792.1081402947623,4460.641858564419
312,3434.393136818341,203.88198767815362,393.1995735620714,1796.0530313339511,4454.622751534114
313,3441.065893897607,202.86742295580493,390.68262956093236,1799.9723802129565,4448.410610292503
314,3447.8331472058007,201.89222066172226,388.2399876484958,1803.8669313409805,4442.014800197507
315,3454.68573590651,200.955907260487,385.87130210032825,1807.7374262347143,4435.444562240824
316,3461.614694597447,200.0580026754651,383.57617488515837,1811.584602437969,4428.709004727423
317,3468.6112532368484,199.1980205999291,381.3541568035456,1815.409193375225,4421.817102045822
318,3475.666835238608,198.37546914895202,379.2047520428899,1819.2119278917742,4414.77769182657
319,3482.773055736248,197.58985289038222,377.127426310005,1822.9935292808266,4407.599467488214
320,3489.9217203032345,196.84067372351464,375.1216080782206,1826.7547151302563,4400.29097754482
321,3497.1048227755373,196.12743030296951,373.1866854518237,1830.4961978088215,4392.860631009508
322,3504.3145440287212,195.44962057497037,371.3220179095826,1834.218683030848,4385.316685773403
323,3511.5432500954294,194.80674077320535,369.52693531327793,1837.9228701120862,4377.667252228669
324,3518.7834905388067,194.19828694327023,367.8007426520452,1841.6094514097956,4369.920289186665
325,3526.0279964022984,193.6237535827427,366.1427221518121,1845.2791122937415,4362.083605208556
326,3533.2696781961117,193.08263499842224,364.5521370571583,1848.9325307028462,4354.164855923745
327,3540.501625097484,192.57442629929992,363.02822910506944,1852.570377345555,4346.171546162723
328,3547.7170991830353,192.09862486671506,361.5702257275008,1856.1933150217694,4338.111027732135
329,3554.909537470364,191.65472911072072,360.17733787403887,1859.8019988793665,4329.99050053702
330,3562.0725482841654,191.24223831514934,358.8487638812579,1863.3970761343405,4321.81701278163
331,3569.1999104274464,190.86065134142137,357.58369299074053,1866.9791858377746,4313.597459809949
332,3576.2855698142594,190.50946993868067,356.38130317094465,1870.5489589227902,4305.338586294956
333,3583.3236366071783,190.1881973904769,355.24076393543294,1874.1070181404655,4297.046987701672
334,3590.308392461751,189.89633829258054,354.16123745756823,1877.6539775114616,4288.729102696007
335,3597.234279219462,189.63339879672193,353.14187984520277,1881.1904427247991,4280.391222538964
336,3604.0958913863906,189.39888657021922,352.18184200810003,1884.7170114159594,4272.039497505789
337,3610.8879777001994,189.19231070748492,351.2802704638536,1888.234272942563,4263.679934825475
338,3617.605458239439,189.0131817359482,350.4363075886546,1891.7428073394203,4255.318382353546
339,3624.243394205243,188.86101136572384,349.64909299696797,1895.2431868165202,4246.960556174527
340,3630.7970016660097,188.73531252122817,348.91776380770403,1898.7359748560013,4238.6120274577615
341,3637.2616588533865,188.63559941093177,348.2414544205509,1902.221725827369,4230.278215697385
342,3643.6328975476467,188.56138703734496,347.61929750829796,1905.7009853112315,4221.964396504522
343,3649.906383344637,188.51219049110716,347.05042586745776,1909.1742908820493,4213.675719421007
344,3656.0779648092844,188.48752615369543,346.53396963528826,1912.642169687774,4205.4171627475835
345,3662.143594594385,188.48691082197448,346.06905917447955,1916.1051422656903,4197.193606631076
346,3668.0993853260875,188.50986204902037,345.6548233637249,1919.563719824477,4189.009781243489
347,3673.9415929155093,188.55589694432788,345.2903907912093,1923.0184047559087,4180.870282973168
348,3679.666617829312,188.62453283171436,344.97488930904024,1926.4696907512553,4172.779572824037
349,3685.271001117225,188.71528627600063,344.707446597363,1929.9180627618437,4164.741980839765
350,3690.7514244224917,188.8276731163409,344.48719016369273,1933.363997003955,4156.761706055696
351,3696.1047099850434,188.96120885661682,344.313246744707,1936.8079609716738,4148.8428166907215
352,3701.327816516411,189.11540821214214,344.1847420738647,1940.250413417467,4140.989254980701
353,3706.417840995728,189.2897850571881,344.10080104350527,1943.6918043554767,4133.204835268346
354,3711.372017244797,189.48385223932618,344.0605475401822,1947.1325750543865,4125.493245786832
