,Susceptible,Exposed,Infected,Fatalities,Recovered
128,4010.435033508391,113.32511130706786,184.59110817553292,1096.523561373606,4714.493259507946
129,4034.487131101924,115.28983498075887,186.97899418622822,1098.3813037599882,4685.133046719362
130,4057.764380936333,117.33237628349886,189.49726944980034,1100.2635759488762,4656.314848234479
131,4080.255574485015,119.45385839908072,192.14717337199744,1102.1716879712012,4628.0461974312275
132,4101.949367542785,121.65539388419866,194.93002790606317,1104.1069626513038,4600.334678520421
133,4122.834289908429,123.93807765457858,197.84722709398224,1106.0707363594292,4573.1879335821195
134,4142.898761134771,126.3029774796401,200.90022388902116,1108.0643597068706,4546.613668801629
135,4162.131106225672,128.75112423080574,204.090516197763,1110.0891983395447,4520.619661686926
136,4180.51957149408,131.28350576917032,207.41963969540043,1112.1466327586684,4495.213758685988
137,4198.052346981232,133.9010546218189,210.88915070235896,1114.2380590353114,4470.403881498171
138,4214.717588184176,136.60463836244259,214.5006138442167,1116.3648888971852,4446.1980272179135
139,4230.503444073955,139.3950480116838,218.25558736420314,1118.5285496415506,4422.60426668919
140,4245.398084203818,142.27298680067983,222.15560854737225,1120.7304840848444,4399.630743258401
141,4259.389731083031,145.23905779760034,226.2021779698234,1122.9721502436698,4377.285668842252
142,4272.466696805359,148.29375081191287,230.3967426378946,1125.255020784643,4355.577317804479
143,4284.617413240606,151.43743048272407,234.74068074753055,1127.580582814071,4334.514024125382
144,4295.830485752468,154.67031990500067,239.23528075623545,1129.9503364177335,4314.104166444774
145,4306.094724320299,157.9924886449358,243.8817258577848,1132.365794394841,4294.356164714656
146,4315.399203486881,161.40383585498705,248.68107133160692,1134.8284804035247,4275.278461640633
147,4323.733300567949,164.9040769420137,253.63422733466243,1137.3399283159874,4256.879515655798
148,4331.08676261226,168.49272631983231,258.74193437905893,1139.9016798922485,4239.167778056245
149,4337.449750828796,172.1690830625263,264.0047446525121,1142.5152837794576,4222.151682599521
150,4342.812914064712,175.9322133091494,269.4229964056872,1145.1822926767095,4205.839618069847
151,4347.167439721017,179.78093523658475,274.9967935228607,1147.904261943023,4190.239914209913
152,4350.505132751897,183.71380224352484,280.72597868956944,1150.6827462458932,4175.3608097220085
153,4352.818473089819,187.72908725446368,286.6101115252253,1153.5192977387674,4161.210434228136
154,4354.100698998152,191.82476738337095,292.64844107524254,1156.4154621771331,4147.796771646863
155,4354.345870712992,195.99850796460237,298.8398826321391,1159.3727766374504,4135.127637980271
156,4353.548956803342,200.24764892343643,305.1829907839566,1162.392765082611,4123.210639971536
157,4351.705903378428,204.56918923122754,311.67593499904984,1165.4769356029935,4112.053148616847
158,4348.81372119845,208.9597764501899,318.31647361917805,1168.626775459063,4101.662253477293
159,4344.870559397709,213.41569168743996,325.10192871777,1171.8437478883543,4092.0447323371777
160,4339.875791060082,217.93284401996678,332.02916123114375,1175.1292866526333,4083.2070015293352
161,4333.830092325672,222.5067581811272,339.09454877110744,1178.4847916843028,4075.15507568549
162,4326.735520639396,227.1325670101666,346.29396250745054,1181.9116244039164,4067.8945248413506
163,4318.595594443174,231.80501055813326,353.6227437894714,1185.411102196567,4061.430424545282
164,4309.415368826769,236.51843154020793,361.0756854628392,1188.9844931895059,4055.7673086650384
165,4299.201509786519,241.26677455365308,368.6470148843242,1192.6330105863103,4050.9091185674374
166,4287.962363309801,246.0435906545403,376.33037654736535,1196.3578069772134,4046.8591525270394
167,4275.708021113833,250.84204268737446,384.11881916281584,1200.159968433251,4043.6200134891697
168,4262.450381236005,255.654913888655,392.00478530628686,1204.0405084903489,4041.193556251513
169,4248.203202323324,260.4746203008095,399.98010403712357,1208.0003620372136,4039.5808342614346
170,4232.982150779708,265.2932272118541,408.03598642228013,1212.0403791739632,4038.7820466546914
171,4216.804840670911,270.1024681482707,416.16302579156377,1216.1613190183898,4038.796485304904
172,4199.690865223678,274.89376791017355,424.35120146794304,1220.3638435458308,4039.622482728439
173,4181.661819037607,279.65826944427596,432.58988678810687,1224.6485114857594,4041.2573610924446
174,4162.741308893466,284.3868649551497,440.8678623519955,1229.015772341451,4043.6973830367656
175,4142.9549574769835,289.07022912036257,449.1733328122101,1233.4659605112397,4046.937703835447
176,4122.330398643279,293.6988551961905,457.4939469475486,1237.9992895888126,4050.972325664236
177,4100.89724023947,298.2631024209553,465.8168324532173,1242.6158471091585,4055.794057851799
