,Susceptible,Exposed,Infected,Fatalities,Recovered
0,9900.0,100.0,0.0,0.0,0.0
1,9894.245054816272,88.19724981020444,17.557654651633907,0.09134501638841781,0.908742598066712
2,9876.710165219441,89.20603222965053,32.356466235609034,0.3420940023147319,3.3854187741956228
3,9848.596573982442,99.66086170501144,46.74849093789261,0.7371916049843524,7.257255490679482
4,9809.67743875305,118.09227433804783,62.39996283032739,1.2812966706315314,12.549651556517537
5,9758.68510432553,144.23813000150656,80.64941760164366,1.993861583629954,19.43439847401666
6,9693.502751429216,178.6550787235971,102.72951392581855,2.9070490987367386,28.206825708154675
7,9611.242604308827,222.5021479048698,129.91028974267252,4.065438806610266,39.281041898479025
8,9508.264893234784,277.4166177008518,163.59638695037054,5.526916496636639,53.19698163231805
9,9380.178254296023,345.42882859180463,205.3950891255604,7.36438071172054,70.6354523963968
10,9221.858637131214,428.8753470418533,257.16155544059745,9.6680138576606,92.43855454811356
11,9027.526852185742,530.2743827673542,321.01981211212853,12.547888539759176,119.63311714714537
12,8790.931663727197,652.1276926470024,399.3514389161439,16.13663155549097,153.45434839787987
13,8505.69172344659,796.6138948140479,494.7379790823754,20.591757266658288,195.3658423112474
14,8165.849317851151,965.1448717994377,609.8384107146983,26.097117203851983,247.0705045709111
15,7766.672283844614,1157.7773552408246,747.1813079988801,32.862714426181604,310.50507403294
16,7305.696131533825,1372.5138084589037,908.8555732102591,41.12194147649277,387.8091448750394
17,6783.917209038719,1604.5945466693565,1096.0979435728652,51.12520181125311,481.25875122886794
18,6206.933656285921,1845.9682278052674,1308.8030425017432,63.12898221909398,593.1557977050111
19,5585.712801851272,2085.200479021143,1545.0221343577339,77.37989544409908,725.6692388134496
20,4936.604419521251,2308.0856883558067,1800.5609821321511,94.09409700478386,880.6327582159444
21,4495.264664004213,2304.5445585949296,2049.1529213585727,113.36601330195847,1058.6414830660976
22,4048.4595666585856,2308.9848183182485,2272.193717701412,134.99244444523154,1257.3288403312447
23,3611.30085827758,2306.5821165189486,2472.3248445304516,158.73379186419461,1474.0053519657636
24,3195.3325009794835,2288.3897932075247,2649.6982166632356,184.36321748172855,1706.1484387342773
25,2808.9382234248915,2249.9075020175223,2803.2034889464335,211.6482359564759,1951.2173713138422
26,2457.6420378766816,2190.002256350613,2931.3338904139055,240.3426795750435,2206.5739090793695
27,2144.424260571479,2110.0093426653057,3032.7765873016106,270.18588904364213,2469.4758140970685
28,1870.1027606537948,2012.937189453928,3106.7817712108763,300.90666607165116,2737.1176937516866
29,1633.7739965454311,1902.7633829243523,3153.3513547591956,332.2299810523425,3006.69854610039
30,1433.2773918618739,1783.8388402943838,3173.2847383089193,363.8848219707312,3275.4995950227094
31,1265.6387379609791,1660.420712960237,3168.1190958533834,395.61194362654913,3540.9599486027887
32,1127.4558643623568,1536.3436877457616,3140.0007597074023,427.1706451415141,3800.741463739264
33,1015.2051828362702,1414.8235395962117,3091.520748656525,458.34405665256674,4052.777832389973
34,925.4635214009757,1298.373563645911,3025.5415276853423,488.9427179131081,4295.305974603139
35,855.0517506856039,1188.8071626618796,2945.0347621084306,518.8064661722433,4526.880179853631
36,801.1137532349426,1087.2983818416105,2852.942518405313,547.8048112174439,4746.371024104304
37,761.1467584518932,994.4751780860857,2752.06792795523,575.8360670468653,4952.951967251799
38,732.9983071869489,910.52554402383,2644.996425972071,602.8255438534106,5146.076830798476
39,714.842613853139,835.3025311297689,2534.0453757536484,628.7230969551936,5325.451236858337
40,705.1460525394509,768.419541215911,2421.2379993876657,653.5002974424473,5491.000726885349
41,702.6285486884141,709.3315225383309,2308.296755055858,677.1474435606722,5642.837783179183
42,706.2252282730533,657.4007125894948,2196.6512962961524,699.6705826098098,5781.2294540315415
43,715.050844044595,611.9474836043875,2087.4566001474745,721.08866665729,5906.566796683301
44,728.3682259496062,572.2879254082884,1981.6175081168708,741.4309246831257,6019.336929790097
45,745.5611448778067,537.760243639642,1879.8167266204046,760.7344992605889,6120.098133422629
46,766.1115041096181,507.74214799688383,1782.5439922526384,779.0423708553583,6209.458179118082
47,789.5804924733342,481.66122176320306,1690.1247933477116,796.4015726381228,6288.055870332138
48,815.5932031485788,459.00008063320627,1602.7474987943503,812.8616854539148,6356.54564069597
49,843.8262266435864,439.2976795876938,1520.4882900491048,828.4735929239631,6415.584966858346
50,873.9977048438228,422.1480393675279,1443.333434045841,843.2884735682048,6465.824322852615
51,939.2596705953506,376.94938532075963,1368.160824427012,857.3465653108578,6507.795396206667
52,1004.5189875396659,340.4497143938082,1293.1430649534411,870.6522717938914,6541.66639410858
53,1069.896302518389,310.8534726604938,1219.7318384597438,883.2148316980469,6567.651376900922
54,1135.4730953161234,286.7300386952777,1148.9237283774487,895.0556233511602,6586.081597677617
55,1201.2985901611041,266.9425370255129,1081.3697583541486,906.2041818414866,6597.3642195921
56,1267.395890162871,250.58981128361498,1017.4612771985652,916.6951911296799,6601.951330552284
57,1333.7672851368368,236.95930502942434,957.3969909584749,926.5662366048725,6600.316969542403
58,1400.3987676203308,225.48893512179447,901.2349850933753,935.8561494417562,6592.940370502055
59,1467.263825416782,215.73635170253098,848.9328175610851,944.6038099619873,6580.294013288396
60,1534.3265923691974,207.35421554673292,800.3782158681522,952.8473026617321,6562.835343513828
61,1601.5444401875325,200.07037731072913,755.4123708921244,960.6233400128199,6541.00128395729
62,1668.870090959222,193.6720179549419,713.8474590815258,967.9668883968226,6515.204833653596
63,1736.2533195741353,187.9930164943487,675.4796265852419,974.9109468523818,6485.833235027973
