,Susceptible,Exposed,Infected,Fatalities,Recovered
38,1480.5751499200487,691.4054741984041,2227.2366115569266,735.675070598356,4902.330754358349
39,1412.8723911437892,640.0945639673947,2137.6251715008075,763.0940009042581,5084.465754048561
40,1350.9005152644543,592.1204645567501,2047.647121806327,789.3841523589348,5259.0258557702755
41,1294.1933708409074,547.351234328717,1957.9048041969443,814.5447889280458,5426.007659637342
42,1242.3155132860913,505.6489576315678,1868.9215826326247,838.5822390493599,5585.4549459383015
43,1194.8625272777015,466.8704497612395,1781.1481373483514,861.5089432715268,5737.452305428502
44,1151.4605574755387,430.86856866579194,1694.9683540091135,883.3425785557456,5882.119282884731
45,1111.765291341822,397.49380390717073,1610.7049297139463,904.1052545588376,6019.605002552962
46,1075.4605764546845,366.59593370141846,1528.624745620897,923.8227789160084,6150.08325548075
47,1042.2568119909506,338.0256100760767,1448.9440286859365,942.5239886422736,6273.7480294006145
48,1011.8892182461722,311.6357904032092,1371.8333002773913,960.2401450730875,6390.809463849471
49,984.1160603905201,287.28297154659873,1297.42210050361,977.0043895837115,6501.490212003484
50,958.7168905418606,264.8282052121987,1225.8034772195565,992.8512559804475,6606.022181691208
51,961.2393761905441,220.6298266747068,1154.8695821938545,1007.8068835577401,6704.581169146442
52,963.7572765522282,183.80792197055644,1083.4589701055206,1021.8669089612628,6797.139226874104
53,966.2708608832062,153.13138834079254,1012.7860375299807,1035.0333279922852,6883.710885455546
54,968.7803957310522,127.57460083991667,943.7579086740955,1047.3213943268122,6964.399213976203
55,971.2861414935094,106.28309768071539,877.0353942141901,1058.7561521085663,7039.3726455435
56,973.7883499162493,88.5450315353416,813.0828137259505,1069.3696672753128,7108.846473897223
57,976.2872623277685,73.76735117033445,752.2087639099949,1079.1988214634882,7173.068110820401
58,978.7831084689906,61.455984542635576,694.599299193324,1088.283572519245,7232.305462710311
59,981.2761057842469,51.19931723131575,640.3449339810605,1096.6655901382462,7286.83781472711
60,983.7664590746742,42.65443144741706,589.4625288297518,1104.3871980054926,7336.94876370109
61,986.2543604302654,35.535640405053144,541.9129789200057,1111.4905634788054,7382.920805649919
62,988.7399893740402,29.60493653206956,497.61545262134524,1118.0170871631979,7425.031259331795
63,991.2235131644853,24.664034740705812,456.4588006642242,1124.0069531189877,7463.549263392196
64,993.7050872127189,20.54774234422657,418.3106539315146,1129.4988072291055,7498.733630009545
65,996.1848555803824,17.118436664823946,383.02462865911116,1134.5295377250495,7530.83138122804
66,998.6629515306115,14.261463288645514,350.44599335536776,1139.1341361080067,7560.076822494028
67,1001.1394981109408,11.881303157068778,320.4160817872761,1143.345621219786,7586.691038118303
68,1003.6146087511945,9.898378700689994,292.7756923497119,1147.1950120821984,7610.881712534239
69,1006.0883878636643,8.246393491849497,267.36766652263844,1150.7113381603624,7632.843201524019
70,1008.560931435686,6.870115563665472,244.03880820745732,1153.9216776883477,7652.756790841972
71,1011.0323276074181,5.723530888906016,222.64127409612894,1156.8512166851963,7670.791092964834
72,1013.5026572295051,4.7683049197107765,203.03354313117455,1159.5233226798914,7687.102541994772
73,1015.971994396969,3.97250093243587,185.08105243772766,1161.9596284433349,7701.835955294115
74,1018.4404069569047,3.3095122775357098,168.6565712894658,1164.1801219965084,7715.125136922484
75,1020.9079569885538,2.7571727949992964,153.6403712460435,1166.2032399790028,7727.093503394944
76,1023.3747012551067,2.297015752774206,139.92023937297728,1168.0459621295945,7737.854716741543
77,1025.8406916271722,1.9136564000466028,127.39137275358726,1169.723905146747,7747.513313298945
78,1028.3059754783026,1.5942776521577824,115.95618462786749,1171.2514146458504,7756.1653196654015
79,1030.7705960533094,1.328201460518356,105.52404700679409,1172.641654248823,7763.898849381092
80,1033.2345928103286,1.106531920117925,96.01098868990329,1173.9066911568477,7770.794676002004
81,1035.6980017377646,0.9218578085229787,87.33936469217716,1175.0575777236859,7776.926779349186
82,1038.1608556473764,0.7680047950376379,79.43750887862187,1176.1044287634409,7782.362863161641
83,1040.623184444797,0.6398290088730987,72.23937929288135,1177.0564944388766,7787.164843130671
84,1043.0850153788344,0.5330450573161576,65.6842034122719,1177.9222286872814,7791.38930503443
85,1045.5463732708824,0.4440827612494223,59.716128782434204,1178.7093532193724,7795.087933215729
86,1048.007280725765,0.36996778455560175,54.28388313754402,1179.4249171838085,7798.307910027199
87,1050.4677583252947,0.3082221907940973,49.340446891855265,1180.0753526371975,7801.092287183876
88,1052.927824805778,0.2567815982469538,44.84274002664594,1180.666525988698,7803.480330158148
89,1055.3874972206527,0.21392615829942582,40.75132469139651,1181.2037856080578,7805.507836883615
90,1057.8467910893735,0.17822305822440543,37.030124249080345,1181.6920058006688,7807.207432132587
91,1060.305720533617,0.14847860844587468,33.64615910288131,1182.1356273576248,7808.608838961155
92,1062.7642984017887,0.12369834404228147,30.569299240473615,1182.538694892922,7809.739128643105
93,1065.2225363827756,0.10305376984818329,27.772033269791287,1182.9048911751017,7810.622950481494
94,1067.680445109814,0.08585466131532436,25.2292534545743,1183.2375686584528,7811.282742871717
95,1070.138034255283,0.07152598995465803,22.918056158126713,1183.5397784115282,7811.738926940533
96,1072.5953126171771,0.05958869492972949,20.817557024518024,1183.8142966311925,7812.010084021506
97,1075.0522881979548,0.04964366894315741,18.908720129286593,1184.0636489240208,7812.113118184399
98,1077.5089682764092,0.041358414472653454,17.174200339088785,1184.2901325244993,7812.063404953125
